Member Pending Events Report
Member                Club Number           Event Type Name       Employee Name         Start Date Time       Status Name           
Gloria Esteban        3001                  Personal Training     Venus Flytrap         07/09/2014 04:07 PM   Cancelled             
Gloria Esteban        3001                  Kick Boxing           Leon Theprofessional  07/09/2014 04:07 PM   Complete              
Gloria Esteban        3001                  Personal Training     Nathan Lockwood       07/09/2014 04:07 PM   Cancelled             
Gloria Esteban        3001                  Zumba                 Opie Griffith         07/09/2014 04:07 PM   Cancelled             
Gloria Esteban        3001                  Zumba                 Leon Theprofessional  07/09/2014 04:07 PM   Cancelled             
Gloria Esteban        3001                  Zumba                 Leon Theprofessional  07/09/2014 04:07 PM   Complete              
Gloria Esteban        3001                  Kick Boxing           Todd Jones            07/09/2014 04:10 PM   Pending               
Gloria Esteban        3001                  Zumba                 Ray Orbison           07/09/2014 04:10 PM   Complete              
Gloria Esteban        3001                  Personal Training     Ray Orbison           07/09/2014 04:10 PM   Pending               
Gloria Esteban        3001                  Pilates               Pam Beasley           07/09/2014 04:10 PM   Complete              
Gloria Esteban        3001                  Personal Training     Marty McFly           07/09/2014 04:10 PM   Cancelled             
Gloria Esteban        3001                  Kick Boxing           Samuel L. Jackson     07/09/2014 04:10 PM   Pending               
Gloria Esteban        3001                  Kick Boxing           Ray Orbison           07/09/2014 04:10 PM   Complete              
Gloria Esteban        3001                  Personal Training     Nathan Lockwood       07/09/2014 04:10 PM   Pending               
Gloria Esteban        3001                  Zumba                 Opie Griffith         07/09/2014 04:10 PM   Cancelled             
Gloria Esteban        3001                  Personal Training     Todd Jones            07/09/2014 04:10 PM   Pending               
Gloria Esteban        3001                  Zumba                 Marty McFly           07/09/2014 04:10 PM   Complete              
Gloria Esteban        3001                  Pilates               Marty McFly           07/09/2014 04:10 PM   Cancelled             
Gloria Esteban        3001                  Kick Boxing           Pam Beasley           07/09/2014 04:10 PM   Pending               
Gloria Esteban        3001                  Zumba                 Nathan Lockwood       07/09/2014 04:10 PM   Pending               
Gloria Esteban        3001                  Personal Training     Venus Flytrap         07/09/2014 04:10 PM   Cancelled             
Gloria Esteban        3001                  Kick Boxing           Kenneth Maynard       07/09/2014 04:10 PM   Pending               
Gloria Esteban        3001                  Zumba                 Marty McFly           07/09/2014 04:10 PM   Cancelled             
Gloria Esteban        3001                  Zumba                 Leon Theprofessional  07/09/2014 04:10 PM   Pending               
Gloria Esteban        3001                  Personal Training     Leon Theprofessional  07/09/2014 04:31 PM   Pending               
Gloria Esteban        3001                  Pilates               Leon Theprofessional  07/09/2014 04:31 PM   Complete              
Gloria Esteban        3001                  Zumba                 Opie Griffith         07/09/2014 04:31 PM   Pending               
Gloria Esteban        3001                  Zumba                 Venus Flytrap         07/09/2014 04:31 PM   Pending               
Gloria Esteban        3001                  Zumba                 Pam Beasley           07/09/2014 04:31 PM   Pending               
Gloria Esteban        3001                  Pilates               Opie Griffith         07/09/2014 04:31 PM   Pending               
Gloria Esteban        3001                  Zumba                 Nathan Lockwood       07/09/2014 04:31 PM   Cancelled             
Gloria Esteban        3001                  Kick Boxing           Leon Theprofessional  07/09/2014 04:31 PM   Cancelled             
Gloria Esteban        3001                  Zumba                 Marty McFly           07/09/2014 04:31 PM   Complete              
Gloria Esteban        3001                  Pilates               Leon Theprofessional  07/09/2014 04:31 PM   Pending               
Gloria Esteban        3001                  Kick Boxing           Ray Orbison           07/09/2014 04:31 PM   Complete              
Gloria Esteban        3001                  Zumba                 Marty McFly           07/09/2014 04:31 PM   Pending               
Gloria Esteban        3001                  Kick Boxing           Ray Orbison           07/09/2014 04:31 PM   Cancelled             
